row	column	cor	p	group	DiffExp
10405	T.cells_CD8	ZBTB21	 1.002678e-01	3.792858e-01	EWS	0
10406	CytolyticScore	ZBTB21	 2.065123e-02	8.566457e-01	EWS	0
10407	T.cells_CD8	ZBTB22	 2.738559e-01	1.459927e-02	EWS	0
10408	CytolyticScore	ZBTB22	 1.401647e-01	2.179317e-01	EWS	0
10409	T.cells_CD8	ZBTB24	-8.537001e-02	4.544252e-01	EWS	0
10410	CytolyticScore	ZBTB24	-9.866697e-02	3.869803e-01	EWS	0
10411	T.cells_CD8	ZBTB25	-9.213729e-02	4.193204e-01	EWS	0
10412	CytolyticScore	ZBTB25	-2.373548e-01	3.518443e-02	EWS	0
10413	T.cells_CD8	ZBTB26	-7.168939e-02	5.301078e-01	EWS	0
10414	CytolyticScore	ZBTB26	-1.628542e-01	1.515721e-01	EWS	0
10415	T.cells_CD8	ZBTB32	 3.747048e-01	6.684191e-04	EWS	0
10416	CytolyticScore	ZBTB32	 2.490777e-01	2.685789e-02	EWS	0
10417	T.cells_CD8	ZBTB34	-2.653359e-03	9.814846e-01	EWS	0
10418	CytolyticScore	ZBTB34	 6.158752e-02	5.897565e-01	EWS	0
10419	T.cells_CD8	ZBTB37	-1.172590e-01	3.034025e-01	EWS	0
10420	CytolyticScore	ZBTB37	-1.176949e-01	3.015961e-01	EWS	0
10421	T.cells_CD8	ZBTB39	-2.846641e-01	1.100119e-02	EWS	0
10422	CytolyticScore	ZBTB39	-2.074154e-01	6.662941e-02	EWS	0
10423	T.cells_CD8	ZBTB40	 7.310127e-02	5.220170e-01	EWS	0
10424	CytolyticScore	ZBTB40	-5.240920e-02	6.464397e-01	EWS	0
10425	T.cells_CD8	ZBTB41	-2.206426e-01	5.069998e-02	EWS	0
10426	CytolyticScore	ZBTB41	-2.068784e-01	6.735302e-02	EWS	0
10427	T.cells_CD8	ZBTB42	 2.430623e-01	3.089426e-02	EWS	0
10428	CytolyticScore	ZBTB42	 1.616337e-01	1.547045e-01	EWS	0
10429	T.cells_CD8	ZBTB43	 1.302093e-01	2.527247e-01	EWS	0
10430	CytolyticScore	ZBTB43	 1.127640e-01	3.224414e-01	EWS	0
10431	T.cells_CD8	ZBTB44	-3.610029e-02	7.521125e-01	EWS	0
10432	CytolyticScore	ZBTB44	-7.221826e-02	5.270697e-01	EWS	0
10433	T.cells_CD8	ZBTB45	-5.455209e-02	6.330083e-01	EWS	0
10434	CytolyticScore	ZBTB45	-1.096761e-01	3.359537e-01	EWS	0
10435	T.cells_CD8	ZBTB46	 2.655063e-01	1.803636e-02	EWS	0
10436	CytolyticScore	ZBTB46	 4.396441e-01	5.038701e-05	EWS	0
10437	T.cells_CD8	ZBTB47	 2.276777e-01	4.359387e-02	EWS	0
10438	CytolyticScore	ZBTB47	 1.921467e-01	8.979822e-02	EWS	0
10439	T.cells_CD8	ZBTB48	-6.601753e-02	5.632270e-01	EWS	0
10440	CytolyticScore	ZBTB48	-4.357262e-02	7.029880e-01	EWS	0
10441	T.cells_CD8	ZBTB49	-2.276047e-02	8.421840e-01	EWS	0
10442	CytolyticScore	ZBTB49	-6.034259e-02	5.973122e-01	EWS	0
10443	T.cells_CD8	ZBTB5	-1.775803e-01	1.174230e-01	EWS	0
10444	CytolyticScore	ZBTB5	-1.764874e-01	1.197338e-01	EWS	0
10445	T.cells_CD8	ZBTB6	-6.755112e-02	5.541763e-01	EWS	0
10446	CytolyticScore	ZBTB6	-6.253953e-02	5.840079e-01	EWS	0
10447	T.cells_CD8	ZBTB7A	 1.419912e-01	2.119339e-01	EWS	0
10448	CytolyticScore	ZBTB7A	 7.815000e-02	4.936034e-01	EWS	0
10449	T.cells_CD8	ZBTB7B	 3.510467e-01	1.513730e-03	EWS	0
10450	CytolyticScore	ZBTB7B	 3.332146e-01	2.693362e-03	EWS	0
10451	T.cells_CD8	ZBTB7C	 3.152386e-01	4.658066e-03	EWS	0
10452	CytolyticScore	ZBTB7C	 1.270319e-01	2.645874e-01	EWS	0
10453	T.cells_CD8	ZBTB8B	-2.214473e-01	4.984186e-02	EWS	0
10454	CytolyticScore	ZBTB8B	-1.470010e-01	1.960858e-01	EWS	0
10455	T.cells_CD8	ZC3H4	-4.194255e-02	7.136093e-01	EWS	0
10456	CytolyticScore	ZC3H4	-1.262752e-01	2.674671e-01	EWS	0
10457	T.cells_CD8	ZC3H6	 8.330088e-02	4.654739e-01	EWS	0
10458	CytolyticScore	ZC3H6	-9.449278e-02	4.074785e-01	EWS	0
10459	T.cells_CD8	ZC3H8	-1.754382e-01	1.219850e-01	EWS	0
10460	CytolyticScore	ZC3H8	-2.326558e-01	3.908077e-02	EWS	0
10461	T.cells_CD8	ZEB1	 9.900195e-02	3.853625e-01	EWS	0
10462	CytolyticScore	ZEB1	 3.224130e-01	3.757868e-03	EWS	0
10463	T.cells_CD8	ZEB2	 1.479796e-01	1.930925e-01	EWS	0
10464	CytolyticScore	ZEB2	-6.360138e-02	5.776263e-01	EWS	0
10465	T.cells_CD8	ZFAT	 1.955696e-01	8.411809e-02	EWS	0
10466	CytolyticScore	ZFAT	 1.013765e-01	3.740109e-01	EWS	0
10467	T.cells_CD8	ZFHX2	-1.660175e-01	1.436742e-01	EWS	0
10468	CytolyticScore	ZFHX2	-3.676699e-01	8.578890e-04	EWS	0
10469	T.cells_CD8	ZFHX3	 1.215920e-01	2.857578e-01	EWS	0
10470	CytolyticScore	ZFHX3	 2.718102e-02	8.120492e-01	EWS	0
10471	T.cells_CD8	ZFHX4	-7.541383e-02	5.089007e-01	EWS	0
10472	CytolyticScore	ZFHX4	 1.320482e-01	2.460280e-01	EWS	0
10473	T.cells_CD8	ZFP1	-1.429649e-01	2.087847e-01	EWS	0
10474	CytolyticScore	ZFP1	-1.232971e-01	2.790047e-01	EWS	0
10475	T.cells_CD8	ZFP14	-9.688413e-02	3.956588e-01	EWS	0
10476	CytolyticScore	ZFP14	-3.434792e-01	1.940973e-03	EWS	0
10477	T.cells_CD8	ZFP2	-9.890458e-02	3.858324e-01	EWS	0
10478	CytolyticScore	ZFP2	-2.674163e-01	1.719422e-02	EWS	0
10479	T.cells_CD8	ZFP28	-2.395326e-02	8.340284e-01	EWS	0
10480	CytolyticScore	ZFP28	-2.656221e-01	1.798432e-02	EWS	0
10481	T.cells_CD8	ZFP3	-7.414800e-02	5.160591e-01	EWS	0
10482	CytolyticScore	ZFP3	-2.318869e-01	3.975134e-02	EWS	0
10483	T.cells_CD8	ZFP30	-2.130234e-01	5.944187e-02	EWS	0
10484	CytolyticScore	ZFP30	-2.612160e-01	2.005804e-02	EWS	0
10485	T.cells_CD8	ZFP37	-9.016553e-02	4.293839e-01	EWS	0
10486	CytolyticScore	ZFP37	-1.560681e-01	1.696013e-01	EWS	0
10487	T.cells_CD8	ZFP41	 7.003408e-02	5.396724e-01	EWS	0
10488	CytolyticScore	ZFP41	-1.123368e-01	3.242897e-01	EWS	0
10489	T.cells_CD8	ZFP42	-1.690977e-01	1.362852e-01	EWS	0
10490	CytolyticScore	ZFP42	-1.155481e-01	3.105611e-01	EWS	0
10491	T.cells_CD8	ZFP57	 1.472302e-01	1.953819e-01	EWS	0
10492	CytolyticScore	ZFP57	 1.450644e-01	2.021082e-01	EWS	0
10493	T.cells_CD8	ZFP62	-1.874635e-01	9.805525e-02	EWS	0
10494	CytolyticScore	ZFP62	-2.603128e-01	2.050749e-02	EWS	0
10495	T.cells_CD8	ZFP64	-2.543330e-01	2.370594e-02	EWS	0
10496	CytolyticScore	ZFP64	-2.332539e-01	3.856575e-02	EWS	0
10497	T.cells_CD8	ZFP69	-2.237098e-01	4.749284e-02	EWS	0
10498	CytolyticScore	ZFP69	-8.934218e-02	4.336265e-01	EWS	0
10499	T.cells_CD8	ZFP69B	-1.200584e-01	2.919234e-01	EWS	0
10500	CytolyticScore	ZFP69B	-2.380994e-01	3.459798e-02	EWS	0
10501	T.cells_CD8	ZFP82	-2.149951e-01	5.706982e-02	EWS	0
10502	CytolyticScore	ZFP82	-3.797531e-01	5.568838e-04	EWS	0
10503	T.cells_CD8	ZFP90	-4.133398e-02	7.175887e-01	EWS	0
10504	CytolyticScore	ZFP90	-1.942094e-01	8.634018e-02	EWS	0
10505	T.cells_CD8	ZFP91	 5.404090e-02	6.362019e-01	EWS	0
10506	CytolyticScore	ZFP91	 2.776687e-02	8.080748e-01	EWS	0
10507	T.cells_CD8	ZFP92	 8.075755e-02	4.792529e-01	EWS	0
10508	CytolyticScore	ZFP92	-3.398563e-02	7.662054e-01	EWS	0
10509	T.cells_CD8	ZFPM1	 1.680623e-01	1.387362e-01	EWS	0
10510	CytolyticScore	ZFPM1	 9.855712e-02	3.875117e-01	EWS	0
10511	T.cells_CD8	ZFPM2	 1.539435e-01	1.755576e-01	EWS	0
10512	CytolyticScore	ZFPM2	 1.271784e-01	2.640324e-01	EWS	0
10513	T.cells_CD8	ZFX	 1.192795e-03	9.916760e-01	EWS	0
10514	CytolyticScore	ZFX	-1.223817e-01	2.826168e-01	EWS	0
10515	T.cells_CD8	ZFY	-1.178379e-01	3.010048e-01	EWS	0
10516	CytolyticScore	ZFY	-1.070558e-01	3.476956e-01	EWS	0
10517	T.cells_CD8	ZGLP1	-1.393866e-01	2.205229e-01	EWS	0
10518	CytolyticScore	ZGLP1	-1.305348e-01	2.515306e-01	EWS	0
10519	T.cells_CD8	ZGPAT	 4.712756e-02	6.800231e-01	EWS	0
10520	CytolyticScore	ZGPAT	 1.548476e-01	1.730047e-01	EWS	0
10521	T.cells_CD8	ZHX1	 4.199124e-02	7.132912e-01	EWS	0
10522	CytolyticScore	ZHX1	-8.138438e-02	4.758368e-01	EWS	0
10523	T.cells_CD8	ZHX2	 1.031889e-01	3.654850e-01	EWS	0
10524	CytolyticScore	ZHX2	 1.895470e-02	8.683123e-01	EWS	0
10525	T.cells_CD8	ZHX3	 1.268744e-01	2.651850e-01	EWS	0
10526	CytolyticScore	ZHX3	 1.379311e-01	2.254274e-01	EWS	0
10527	T.cells_CD8	ZIC1	 3.235724e-01	3.627946e-03	EWS	0
10528	CytolyticScore	ZIC1	 3.879603e-01	4.112719e-04	EWS	0
10529	T.cells_CD8	ZIC2	-2.370998e-01	3.538723e-02	EWS	0
10530	CytolyticScore	ZIC2	-2.410301e-01	3.236840e-02	EWS	0
10531	T.cells_CD8	ZIC3	-2.610891e-02	8.193344e-01	EWS	0
10532	CytolyticScore	ZIC3	 9.952094e-02	3.828640e-01	EWS	0
10533	T.cells_CD8	ZIC4	 3.111330e-01	5.255137e-03	EWS	0
10534	CytolyticScore	ZIC4	 3.596676e-01	1.131864e-03	EWS	0
10535	T.cells_CD8	ZIC5	-2.111003e-01	6.183198e-02	EWS	0
10536	CytolyticScore	ZIC5	-2.251496e-01	4.604609e-02	EWS	0
10537	T.cells_CD8	ZIK1	-2.716650e-01	1.544130e-02	EWS	0
10538	CytolyticScore	ZIK1	-3.784105e-01	5.847553e-04	EWS	0
10539	T.cells_CD8	ZIM2	 1.021178e-01	3.705092e-01	EWS	0
10540	CytolyticScore	ZIM2	-1.334030e-02	9.071085e-01	EWS	0
10541	T.cells_CD8	ZIM3	-2.029748e-02	8.590759e-01	EWS	0
10542	CytolyticScore	ZIM3	-6.494916e-02	5.695731e-01	EWS	0
10543	T.cells_CD8	ZKSCAN1	-1.368793e-01	2.290193e-01	EWS	0
10544	CytolyticScore	ZKSCAN1	-2.826850e-01	1.159543e-02	EWS	0
10545	T.cells_CD8	ZKSCAN2	-2.380477e-01	3.463839e-02	EWS	0
10546	CytolyticScore	ZKSCAN2	-2.323019e-01	3.938826e-02	EWS	0
10547	T.cells_CD8	ZKSCAN3	 1.487342e-02	8.964890e-01	EWS	0
10548	CytolyticScore	ZKSCAN3	-1.974682e-01	8.109269e-02	EWS	0
10549	T.cells_CD8	ZKSCAN4	-2.685005e-02	8.142965e-01	EWS	0
10550	CytolyticScore	ZKSCAN4	-5.339782e-02	6.402288e-01	EWS	0
10551	T.cells_CD8	ZKSCAN5	-4.901655e-01	4.534684e-06	EWS	0
10552	CytolyticScore	ZKSCAN5	-4.773948e-01	8.644114e-06	EWS	0
10553	T.cells_CD8	ZKSCAN7	-8.130477e-03	9.433066e-01	EWS	0
10554	CytolyticScore	ZKSCAN7	-2.130542e-01	5.940411e-02	EWS	0
10555	T.cells_CD8	ZKSCAN8	-6.173320e-02	5.888751e-01	EWS	0
10556	CytolyticScore	ZKSCAN8	-2.062804e-01	6.816631e-02	EWS	0
10557	T.cells_CD8	ZNF10	-8.987342e-02	4.308864e-01	EWS	0
10558	CytolyticScore	ZNF10	-2.121511e-01	6.051654e-02	EWS	0
10559	T.cells_CD8	ZNF100	-2.627313e-01	1.932293e-02	EWS	0
10560	CytolyticScore	ZNF100	-1.619388e-01	1.539169e-01	EWS	0
10561	T.cells_CD8	ZNF101	 8.334956e-02	4.652123e-01	EWS	0
10562	CytolyticScore	ZNF101	 8.636411e-02	4.491689e-01	EWS	0
10563	T.cells_CD8	ZNF107	-4.736611e-01	1.038803e-05	EWS	0
10564	CytolyticScore	ZNF107	-3.791184e-01	5.699047e-04	EWS	0
10565	T.cells_CD8	ZNF112	-1.566212e-01	1.680753e-01	EWS	0
10566	CytolyticScore	ZNF112	-3.597732e-01	1.127785e-03	EWS	0
10567	T.cells_CD8	ZNF114	-1.370253e-01	2.285182e-01	EWS	0
10568	CytolyticScore	ZNF114	 7.494003e-02	5.115741e-01	EWS	0
10569	T.cells_CD8	ZNF117	-3.186952e-01	4.202884e-03	EWS	0
10570	CytolyticScore	ZNF117	-2.956103e-01	8.170179e-03	EWS	0
10571	T.cells_CD8	ZNF121	-1.608082e-01	1.568503e-01	EWS	0
10572	CytolyticScore	ZNF121	-1.122880e-01	3.245014e-01	EWS	0
10573	T.cells_CD8	ZNF124	-1.960321e-01	8.337294e-02	EWS	0
10574	CytolyticScore	ZNF124	-1.532487e-01	1.775384e-01	EWS	0
10575	T.cells_CD8	ZNF131	-1.359056e-01	2.323797e-01	EWS	0
10576	CytolyticScore	ZNF131	-1.952224e-01	8.468091e-02	EWS	0
10577	T.cells_CD8	ZNF132	-8.320351e-02	4.659975e-01	EWS	0
10578	CytolyticScore	ZNF132	-2.817208e-01	1.189493e-02	EWS	0
10579	T.cells_CD8	ZNF133	-2.337877e-01	3.811081e-02	EWS	0
10580	CytolyticScore	ZNF133	-1.977733e-01	8.061464e-02	EWS	0
10581	T.cells_CD8	ZNF134	-2.356378e-02	8.366896e-01	EWS	0
10582	CytolyticScore	ZNF134	-2.385632e-01	3.423680e-02	EWS	0
10583	T.cells_CD8	ZNF135	-1.181597e-01	2.996776e-01	EWS	0
10584	CytolyticScore	ZNF135	-3.922024e-01	3.505408e-04	EWS	0
10585	T.cells_CD8	ZNF136	 2.434275e-04	9.983012e-01	EWS	0
10586	CytolyticScore	ZNF136	-1.506978e-01	1.849501e-01	EWS	0
10587	T.cells_CD8	ZNF137P	-1.960078e-01	8.341203e-02	EWS	0
10588	CytolyticScore	ZNF137P	-2.262969e-01	4.491947e-02	EWS	0
10589	T.cells_CD8	ZNF138	-4.227848e-01	1.037820e-04	EWS	0
10590	CytolyticScore	ZNF138	-4.071660e-01	1.960788e-04	EWS	0
10591	T.cells_CD8	ZNF14	-7.183544e-02	5.292679e-01	EWS	0
10592	CytolyticScore	ZNF14	-2.006171e-01	7.626633e-02	EWS	0
10593	T.cells_CD8	ZNF140	-3.256573e-01	3.404360e-03	EWS	0
10594	CytolyticScore	ZNF140	-2.665741e-01	1.756128e-02	EWS	0
10595	T.cells_CD8	ZNF141	-7.507303e-02	5.108229e-01	EWS	0
10596	CytolyticScore	ZNF141	-2.008002e-01	7.599295e-02	EWS	0
10597	T.cells_CD8	ZNF142	-9.014119e-02	4.295089e-01	EWS	0
10598	CytolyticScore	ZNF142	-2.089289e-01	6.462385e-02	EWS	0
10599	T.cells_CD8	ZNF143	-1.382181e-01	2.244544e-01	EWS	0
10600	CytolyticScore	ZNF143	-5.497229e-02	6.303882e-01	EWS	0
10601	T.cells_CD8	ZNF146	-2.339581e-01	3.796654e-02	EWS	0
10602	CytolyticScore	ZNF146	-2.647189e-01	1.839371e-02	EWS	0
10603	T.cells_CD8	ZNF148	-3.013632e-02	7.920512e-01	EWS	0
10604	CytolyticScore	ZNF148	-1.371744e-01	2.280074e-01	EWS	0
10605	T.cells_CD8	ZNF154	-1.570594e-01	1.668736e-01	EWS	0
10606	CytolyticScore	ZNF154	-2.244417e-01	4.675281e-02	EWS	0
10607	T.cells_CD8	ZNF155	 1.161879e-01	3.078713e-01	EWS	0
10608	CytolyticScore	ZNF155	-2.661958e-02	8.158624e-01	EWS	0
10609	T.cells_CD8	ZNF157	-1.164585e-01	3.067382e-01	EWS	0
10610	CytolyticScore	ZNF157	-1.378491e-01	2.257063e-01	EWS	0
10611	T.cells_CD8	ZNF16	 4.031159e-02	7.242911e-01	EWS	0
10612	CytolyticScore	ZNF16	-6.358918e-02	5.776995e-01	EWS	0
10613	T.cells_CD8	ZNF160	-1.826680e-01	1.071147e-01	EWS	0
10614	CytolyticScore	ZNF160	-2.451051e-01	2.946979e-02	EWS	0
10615	T.cells_CD8	ZNF165	-1.732717e-01	1.267359e-01	EWS	0
10616	CytolyticScore	ZNF165	-1.662106e-01	1.432023e-01	EWS	0
10617	T.cells_CD8	ZNF169	-1.072298e-01	3.469080e-01	EWS	0
10618	CytolyticScore	ZNF169	-2.782789e-01	1.301955e-02	EWS	0
10619	T.cells_CD8	ZNF17	-1.119766e-03	9.921856e-01	EWS	0
10620	CytolyticScore	ZNF17	-2.312522e-01	4.031201e-02	EWS	0
10621	T.cells_CD8	ZNF174	-1.017283e-01	3.723465e-01	EWS	0
10622	CytolyticScore	ZNF174	-2.387218e-01	3.411397e-02	EWS	0
10623	T.cells_CD8	ZNF175	-8.159688e-02	4.746817e-01	EWS	0
10624	CytolyticScore	ZNF175	-2.640721e-01	1.869182e-02	EWS	0
10625	T.cells_CD8	ZNF177	-1.406524e-01	2.163187e-01	EWS	0
10626	CytolyticScore	ZNF177	-2.327169e-01	3.902795e-02	EWS	0
10627	T.cells_CD8	ZNF18	-5.362707e-02	6.387920e-01	EWS	0
10628	CytolyticScore	ZNF18	-3.767750e-02	7.416537e-01	EWS	0
10629	T.cells_CD8	ZNF180	-1.826436e-01	1.071623e-01	EWS	0
10630	CytolyticScore	ZNF180	-2.544543e-01	2.363705e-02	EWS	0
10631	T.cells_CD8	ZNF181	-7.894352e-02	4.892125e-01	EWS	0
10632	CytolyticScore	ZNF181	-2.510247e-01	2.565112e-02	EWS	0
10633	T.cells_CD8	ZNF182	-1.472249e-01	1.953980e-01	EWS	0
10634	CytolyticScore	ZNF182	-8.463097e-02	4.583548e-01	EWS	0
10635	T.cells_CD8	ZNF184	-1.014119e-01	3.738435e-01	EWS	0
10636	CytolyticScore	ZNF184	-1.379189e-01	2.254689e-01	EWS	0
10637	T.cells_CD8	ZNF189	-5.754625e-02	6.144389e-01	EWS	0
10638	CytolyticScore	ZNF189	-1.150708e-01	3.125775e-01	EWS	0
10639	T.cells_CD8	ZNF19	 2.370983e-02	8.356914e-01	EWS	0
10640	CytolyticScore	ZNF19	-1.917073e-01	9.054877e-02	EWS	0
10641	T.cells_CD8	ZNF195	-2.510711e-01	2.562293e-02	EWS	0
10642	CytolyticScore	ZNF195	-2.311424e-01	4.040971e-02	EWS	0
10643	T.cells_CD8	ZNF197	 2.862707e-02	8.022481e-01	EWS	0
10644	CytolyticScore	ZNF197	-1.542373e-01	1.747250e-01	EWS	0
10645	T.cells_CD8	ZNF2	-8.067186e-02	4.797209e-01	EWS	0
10646	CytolyticScore	ZNF2	-1.702506e-01	1.335949e-01	EWS	0
10647	T.cells_CD8	ZNF20	-3.227848e-01	3.715758e-03	EWS	0
10648	CytolyticScore	ZNF20	-3.419291e-01	2.040847e-03	EWS	0
10649	T.cells_CD8	ZNF200	-1.303311e-01	2.522777e-01	EWS	0
10650	CytolyticScore	ZNF200	-1.566906e-01	1.678847e-01	EWS	0
10651	T.cells_CD8	ZNF202	-2.199367e-01	5.146276e-02	EWS	0
10652	CytolyticScore	ZNF202	-1.454129e-01	2.010146e-01	EWS	0
10653	T.cells_CD8	ZNF205	-7.261441e-02	5.247999e-01	EWS	0
10654	CytolyticScore	ZNF205	 1.464626e-02	8.980614e-01	EWS	0
10655	T.cells_CD8	ZNF208	 8.585739e-02	4.518439e-01	EWS	0
10656	CytolyticScore	ZNF208	 8.265423e-02	4.689567e-01	EWS	0
10657	T.cells_CD8	ZNF211	 2.964946e-02	7.953368e-01	EWS	0
10658	CytolyticScore	ZNF211	-7.877246e-02	4.901573e-01	EWS	0
10659	T.cells_CD8	ZNF212	-1.705453e-01	1.329136e-01	EWS	0
10660	CytolyticScore	ZNF212	-1.631349e-01	1.508584e-01	EWS	0
10661	T.cells_CD8	ZNF213	-4.600779e-03	9.679010e-01	EWS	0
10662	CytolyticScore	ZNF213	-8.424040e-02	4.604390e-01	EWS	0
10663	T.cells_CD8	ZNF214	-2.500487e-01	2.625020e-02	EWS	0
10664	CytolyticScore	ZNF214	-1.408360e-01	2.157137e-01	EWS	0
10665	T.cells_CD8	ZNF215	 1.669466e-01	1.414144e-01	EWS	0
10666	CytolyticScore	ZNF215	 3.219936e-01	3.805871e-03	EWS	0
10667	T.cells_CD8	ZNF217	 1.216894e-01	2.853692e-01	EWS	0
10668	CytolyticScore	ZNF217	 1.728869e-01	1.275943e-01	EWS	0
10669	T.cells_CD8	ZNF219	-2.967137e-01	7.923877e-03	EWS	0
10670	CytolyticScore	ZNF219	-1.080772e-01	3.430885e-01	EWS	0
10671	T.cells_CD8	ZNF22	-2.259007e-02	8.433504e-01	EWS	0
10672	CytolyticScore	ZNF22	-9.949692e-02	3.829795e-01	EWS	0
10673	T.cells_CD8	ZNF221	-1.108325e-01	3.308520e-01	EWS	0
10674	CytolyticScore	ZNF221	-1.434845e-01	2.071180e-01	EWS	0
10675	T.cells_CD8	ZNF222	-6.358325e-02	5.777350e-01	EWS	0
10676	CytolyticScore	ZNF222	-1.444121e-01	2.041659e-01	EWS	0
10677	T.cells_CD8	ZNF223	-3.349562e-02	7.694821e-01	EWS	0
10678	CytolyticScore	ZNF223	-2.698085e-01	1.618732e-02	EWS	0
10679	T.cells_CD8	ZNF224	 9.289192e-02	4.155052e-01	EWS	0
10680	CytolyticScore	ZNF224	-6.721412e-02	5.561591e-01	EWS	0
10681	T.cells_CD8	ZNF225	-8.938656e-02	4.333972e-01	EWS	0
10682	CytolyticScore	ZNF225	-2.951587e-01	8.272906e-03	EWS	0
10683	T.cells_CD8	ZNF226	-9.143135e-02	4.229076e-01	EWS	0
10684	CytolyticScore	ZNF226	-3.348623e-01	2.557266e-03	EWS	0
10685	T.cells_CD8	ZNF227	-1.116115e-01	3.274434e-01	EWS	0
10686	CytolyticScore	ZNF227	-2.982955e-01	7.582173e-03	EWS	0
10687	T.cells_CD8	ZNF229	-1.708861e-01	1.321291e-01	EWS	0
10688	CytolyticScore	ZNF229	-3.486664e-01	1.637931e-03	EWS	0
10689	T.cells_CD8	ZNF23	-2.249757e-01	4.621894e-02	EWS	0
10690	CytolyticScore	ZNF23	-2.683927e-01	1.677692e-02	EWS	0
10691	T.cells_CD8	ZNF230	-9.065239e-02	4.268863e-01	EWS	0
10692	CytolyticScore	ZNF230	-1.862028e-01	1.003766e-01	EWS	0
10693	T.cells_CD8	ZNF232	-2.663340e-01	1.766718e-02	EWS	0
10694	CytolyticScore	ZNF232	-1.765607e-01	1.195779e-01	EWS	0
10695	T.cells_CD8	ZNF233	-5.240993e-02	6.464351e-01	EWS	0
10696	CytolyticScore	ZNF233	-1.381142e-01	2.248063e-01	EWS	0
10697	T.cells_CD8	ZNF234	-9.547225e-02	4.026125e-01	EWS	0
10698	CytolyticScore	ZNF234	-2.562851e-01	2.261812e-02	EWS	0
10699	T.cells_CD8	ZNF235	 2.821324e-02	8.050499e-01	EWS	0
10700	CytolyticScore	ZNF235	-1.983958e-01	7.964638e-02	EWS	0
10701	T.cells_CD8	ZNF236	-9.306232e-02	4.146465e-01	EWS	0
10702	CytolyticScore	ZNF236	-2.334125e-01	3.843006e-02	EWS	0
10703	T.cells_CD8	ZNF239	-2.027507e-01	7.312876e-02	EWS	0
10704	CytolyticScore	ZNF239	-2.713342e-01	1.557205e-02	EWS	0
10705	T.cells_CD8	ZNF24	-2.214703e-01	4.981753e-02	EWS	0
10706	CytolyticScore	ZNF24	-1.921589e-01	8.977744e-02	EWS	0
10707	T.cells_CD8	ZNF248	-1.446446e-01	2.034308e-01	EWS	0
10708	CytolyticScore	ZNF248	-2.441043e-03	9.829659e-01	EWS	0
10709	T.cells_CD8	ZNF25	 1.192795e-02	9.169061e-01	EWS	0
10710	CytolyticScore	ZNF25	-7.096113e-02	5.343053e-01	EWS	0
10711	T.cells_CD8	ZNF250	-1.282863e-02	9.106565e-01	EWS	0
10712	CytolyticScore	ZNF250	-2.099419e-01	6.330892e-02	EWS	0
10713	T.cells_CD8	ZNF251	 1.234421e-01	2.784355e-01	EWS	0
10714	CytolyticScore	ZNF251	 9.871579e-02	3.867443e-01	EWS	0
10715	T.cells_CD8	ZNF252P	-2.434275e-03	9.830132e-01	EWS	0
10716	CytolyticScore	ZNF252P	-7.865041e-02	4.908320e-01	EWS	0
10717	T.cells_CD8	ZNF253	-1.935005e-01	8.751656e-02	EWS	0
10718	CytolyticScore	ZNF253	-3.442847e-01	1.890827e-03	EWS	0
10719	T.cells_CD8	ZNF254	-1.985881e-01	7.934907e-02	EWS	0
10720	CytolyticScore	ZNF254	-3.175309e-01	4.351582e-03	EWS	0
10721	T.cells_CD8	ZNF256	-1.714703e-01	1.307925e-01	EWS	0
10722	CytolyticScore	ZNF256	-3.350576e-01	2.541552e-03	EWS	0
10723	T.cells_CD8	ZNF257	-1.065969e-01	3.497781e-01	EWS	0
10724	CytolyticScore	ZNF257	-5.539948e-02	6.277292e-01	EWS	0
10725	T.cells_CD8	ZNF26	-1.563048e-01	1.689471e-01	EWS	0
10726	CytolyticScore	ZNF26	-1.601690e-01	1.585267e-01	EWS	0
10727	T.cells_CD8	ZNF260	-2.088851e-01	6.468118e-02	EWS	0
10728	CytolyticScore	ZNF260	-3.779955e-01	5.936243e-04	EWS	0
10729	T.cells_CD8	ZNF263	-6.051607e-02	5.962567e-01	EWS	0
10730	CytolyticScore	ZNF263	-1.682367e-01	1.383211e-01	EWS	0
10731	T.cells_CD8	ZNF264	 5.357838e-02	6.390970e-01	EWS	0
10732	CytolyticScore	ZNF264	-1.342086e-01	2.383178e-01	EWS	0
10733	T.cells_CD8	ZNF266	 1.824002e-01	1.076391e-01	EWS	0
10734	CytolyticScore	ZNF266	 1.223207e-01	2.828587e-01	EWS	0
10735	T.cells_CD8	ZNF267	 1.459104e-01	1.994612e-01	EWS	0
10736	CytolyticScore	ZNF267	 2.808054e-01	1.218547e-02	EWS	0
10737	T.cells_CD8	ZNF268	-2.903846e-01	9.430142e-03	EWS	0
10738	CytolyticScore	ZNF268	-2.045472e-01	7.056798e-02	EWS	0
10739	T.cells_CD8	ZNF271	-3.601022e-01	1.115156e-03	EWS	0
10740	CytolyticScore	ZNF271	-3.293822e-01	3.035319e-03	EWS	0
10741	T.cells_CD8	ZNF273	-3.909688e-01	3.672929e-04	EWS	0
10742	CytolyticScore	ZNF273	-4.743191e-01	1.005856e-05	EWS	0
10743	T.cells_CD8	ZNF274	 2.185979e-02	8.483533e-01	EWS	0
10744	CytolyticScore	ZNF274	-3.101345e-02	7.861410e-01	EWS	0
10745	T.cells_CD8	ZNF275	-9.418208e-02	4.090292e-01	EWS	0
10746	CytolyticScore	ZNF275	-2.042543e-01	7.098053e-02	EWS	0
